;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
178.;170067;01.12.1998;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;METRIS THERAPEUTICS LTD;GB;2834 / 8731;Minority stake unknown %
179.;1909055355;30.12.2013;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;TOPIVERT LTD;GB;8731;Minority stake unknown %
180.;1909515565;01.12.2016;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;ORTHOSPACE LTD;IL;5047;Minority stake unknown %
181.;164208;30.04.2003;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;MASOR ROBOTICS LTD;IL;3841 / 8731;Minority stake unknown %
182.;1601063932;29.06.2009;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;PRONOTA NV;BE;8731;Minority stake unknown %
183.;275302;02.09.2004;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;VASCULAR ARCHITECTS INC.;US;3841 / 8731;Minority stake unknown %
184.;503407;24.10.2007;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;PHASE BIOSCIENCE INC.;US;2834 / 8731;Minority stake unknown %
185.;1909149320;23.09.2014;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;INIVATA LTD;GB;8731;Capital Increase unknown stake %
186.;217125;09.01.2004;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;VIVANT MEDICAL INC.;US;3841 / 8731;Minority stake unknown %
187.;195047;07.10.2003;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;SLEEP SOLUTIONS INC.;US;3823 / 3842;Minority stake unknown %
188.;652259;01.07.2009;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;PHYSIOSONICS INC.;US;3841;Minority stake unknown %
189.;158704;27.03.2003;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;REPLICATION MEDICAL INC.;US;3841 / 3842 / 8731;Minority stake unknown %
190.;1909609181;25.07.2017;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;RODEO THERAPEUTICS CORPORATION;US;8731;Minority stake unknown %
191.;161286;18.07.2000;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;OMNISONICS MEDICAL TECHNOLOGIES INC.;US;3841 / 3845 / 8731;Minority stake unknown %
192.;1601124972;31.10.2005;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;NEURALIEVE INC.;US;8731;Minority stake unknown %
193.;1601058146;;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;IMPRES MEDICAL INC.;US;3841 / 8731;Minority stake unknown %
194.;259744;16.05.2000;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;GLOBAL TELEMEDIX INC.;US;7371;Minority stake unknown %
195.;1909490090;28.09.2016;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;TRACON PHARMACEUTICALS INC.;US;2834 / 8731;Capital Increase 6.44%
196.;1601335316;19.01.2012;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;PRONOTA NV;BE;8731;Minority stake unknown %
197.;284733;09.02.2001;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;COAXIA INC.;US;3841 / 5047 / 8731;Minority stake unknown %
198.;137896;14.11.2002;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;DIGILENS INC.;US;3827;Minority stake unknown %
199.;1601125512;31.03.2006;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;ILYPSA INC.;US;2834 / 8731;Minority stake unknown %
200.;1941112772;23.07.2018;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;ORTHOSPIN LTD;IL;3842;Minority stake unknown %
201.;266656;01.05.2000;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;SLEEP SOLUTIONS INC.;US;3823 / 3842;Minority stake unknown %
202.;197302;04.04.2002;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;REPLICON TECHNOLOGIES INC.;US;2834 / 8731;Minority stake unknown %
203.;139218;13.03.2000;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;QUOREX PHARMACEUTICALS, INC.;US;2834 / 8731;Minority stake unknown %
204.;1601114751;03.08.2003;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;COLLABRYS INC.;US;8742;Minority stake unknown %
205.;112995;03.04.2002;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;PHOTOBIOCHEM NV;NL;2834 / 2836 / 8731;Minority stake unknown %
206.;87315;02.01.2001;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;KALIBRANT LTD;GB;3829 / 5065 / 5084;Minority stake unknown %
207.;87310;27.11.1998;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;KALIBRANT LTD;GB;3829 / 5065 / 5084;Minority stake unknown %
208.;214152;16.12.2003;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;TRANSFORM PHARMACEUTICALS INC.;US;2834 / 8731;Minority stake unknown %
209.;241355;19.04.2004;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;MAZOR SURGICAL TECHNOLOGIES LTD;IL;3841;Minority stake unknown %
210.;1601117466;28.09.2009;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;NOVOCURE INC.;CA;2834 / 8731;Minority stake unknown %
211.;1907191329;04.01.2017;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;RIOT SOLUTIONS PVT LTD;IN;3823 / 8731;Minority stake unknown %
212.;1909011327;27.06.2013;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;RODIN THERAPEUTICS INC.;US;8731;Minority stake unknown %
213.;1909104650;10.04.2014;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;ASSEMBLY PHARMACEUTICALS;US;2834 / 8731;Minority stake unknown %
214.;1909156890;16.10.2014;JOHNSON & JOHNSON DEVELOPMENT CORPORATION;TETRA DISCOVERY PARTNERS LLC;US;2834 / 8731;Minority stake unknown %
